wallet,score,n_deposit,n_borrow,n_repay,n_liquid,amt_deposit,amt_borrow,amt_repay,active_days,borrow_to_deposit_ratio,repayment_ratio,liquidation_rate
0x0550f5196ec5c453f8326c7b9bbc3ae60acaac7a,1000,5,8,5,0,404912268901584.25,190.98253757875796,183.05165221205124,75,4.716639930344433e-13,0.9534807411166604,0.0
0x0551a19e92fb396e52d65d1de668d6ed7c7d9202,1000,2,0,0,0,9906970813.586071,0.0,0.0,7,0.0,0.0,0.0
0x0552dc10c2f60ad861a34073b6a6959776649368,800,0,0,0,0,0.0,0.0,0.0,22,0.0,0.0,0.0
0x0553aeaaa787ca5bbca6e172d3fde33957ff4b91,1000,43,10,6,0,4.017654197922886e+16,2858522946760310.0,2858522946761117.5,136,0.07114905379955688,1.0000000000002822,0.0
0x0553bbd6525c779c8d7b529b85c1fb04183df542,1000,1,0,0,0,98579350236.55005,0.0,0.0,1,0.0,0.0,0.0
0x0553d865f1b279d87fe296ad28af11b02a7274ef,1000,5,2,2,0,814150044347716.1,151088354734682.66,150111117838876.7,13,0.18557802186909172,0.9935320170934218,0.0
0x055403dfcc60b0cb1205bab91a9001700a969f10,1000,6,0,0,0,3280532117.596669,0.0,0.0,3,0.0,0.0,0.0
0x0554408aad2b092973f5b44f4325f8fd2a1d8376,1000,1,0,0,0,10278.824673135794,0.0,0.0,1,0.0,0.0,0.0
0x05547ef01188a7ce563d44cb26391f1d24a51683,1000,1,1,1,0,6624984771288649.0,1558.4462208826671,1558.4462208826671,1,2.352377061509121e-13,0.9993587467226449,0.0
0x055622a2fda7d6f3b813adcc70a32203e2eabc58,1000,13,3,3,0,3.0686086650005188e+16,18528.76204172481,18548.36002827428,25,6.038163892664911e-13,1.001003681887959,0.0
0x055673880d2f505fd0a8ed40ed0bb96641100957,737,1,0,0,0,1.1029933302188102,0.0,0.0,1,0.0,0.0,0.0
0x0556817d5a64bff612ad0b13da3e9f026053b48d,737,1,0,0,0,1.0969871522717012,0.0,0.0,1,0.0,0.0,0.0
0x0556ba62cf5325e058d1ab758f76e9c0bb201ed9,1000,6,1,1,0,5862889925331754.0,500.6655805433755,500.96972366161003,45,8.539569852405937e-14,0.998612906867137,0.0
0x0556d8577f44cd4aa6d0fd89b6670e6ca2fa7fd6,1000,7,6,0,0,89808895889086.34,60927847364454.234,0.0,5,0.6784166174328568,0.0,0.0
0x0556e7b4190a2a17cf5d1c549b2fed7f34622a8c,1000,1,1,0,0,223836287529.47433,55959071882.36858,0.0,1,0.24999999999888312,0.0,0.0
0x055733d53eb3ddfb8395e9c9856dee0ec26283a8,1000,1,0,0,0,2926224842372.612,0.0,0.0,1,0.0,0.0,0.0
0x0557d5aeec6f2dbffdc2a4cdce59ae3286a2e896,1000,62,30,17,0,3.1384539279740804e+16,3693012507379030.5,2566274124452754.0,50,0.1176698015051929,0.6948999277216271,0.0
0x05580b7f012c40f0ed632cac5452baf95e1628bc,889,1,1,1,0,5.080493744366644,1.0160987488733286,0.9924164154348138,1,0.16710793425529089,0.49224593586470566,0.0
0x05587a5e2cc8e154373ad05db9738ab3e672fb79,1000,23,11,2,0,3203697603892491.0,104952607961269.86,1018.2555193542257,41,0.03275983595759864,9.702050660141555e-12,0.0
0x0558ce4898b68ea1fc759fbfcbdfb902138147d3,700,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
0x055948f72297ed3b34a97dc35fa47b318cc7514b,1000,4,2,0,0,1450491958478653.2,412570058630635.0,0.0,1,0.28443457147005374,0.0,0.0
0x055994e836a0d561af0cbc04b9d3a6682debd0c7,737,1,0,0,0,1.0871590533469444,0.0,0.0,1,0.0,0.0,0.0
0x0559f1ea983c22b31da99d916b69bca76ec2d860,1000,1,1,0,0,15854237614.713926,0.0022509558575093108,0.0,1,1.4197818350333516e-13,0.0,0.0
0x055a875cd844f04a2c2ee1bb72999d7e7b40761d,1000,130,80,62,0,3.95855827899072e+16,5725925033919902.0,4837598067108006.0,116,0.14464672818660113,0.8448587849911547,0.0
0x055acb1b90797996b4fa1f7605e74b84887e3821,1000,1,0,0,0,340845047078662.44,0.0,0.0,1,0.0,0.0,0.0
0x055aec00dc22bfca3f2acf092148bddf218e1ac7,937,1,0,0,0,113.37247041067776,0.0,0.0,1,0.0,0.0,0.0
0x055b202158a09b979e283c46bf364906267b7a7a,1000,1,0,0,0,35800688261141.414,0.0,0.0,1,0.0,0.0,0.0
0x055be3a0cff9bfefc49a270e6a4cf4ecf70b8779,0,0,3,6,0,0.0,1.5168254643899038e+16,3.029278305892125e+16,1,1.5168254643899038e+16,1.9971172537708932,0.0
0x055c23e9781d408895ce4d6f3f3fb6e5ad55f730,1000,16,8,3,0,2186504190986160.8,104301774794075.53,104818765269664.84,39,0.04770252681154621,1.004956679563785,0.0
0x055c5967aaf0b69868783c0527e526b7edc3f0fd,1000,2,1,1,1,65135021519371.266,42286134682685.234,698276591692.2527,25,0.649207349537892,0.016513133605899365,0.5
0x055d4bc9855caba4d63b3276fddb0334060c5573,1000,1,1,1,0,1077180711354757.2,436.00812416280127,434.73614144225627,1,4.0476785331073994e-13,0.9948010515253062,0.0
0x055dad607b7b17e3b51ddcaf14b69ec081bc253d,1000,1,1,0,0,11191814376.473717,1790691182.3095915,0.0,1,0.16000007879989492,0.0,0.0
0x055ec9b317dd215d37330ba8f41c70bddbf45678,1000,75,34,10,0,2476789227080461.0,1515207663732884.2,1448829518457600.8,18,0.6117628610323653,0.9561920475562047,0.0
0x055f10edf3684e20dca3c20c063c736da702bcfb,1000,42,12,0,0,4.701989707815791e+18,3.349712736115859e+18,0.0,33,0.7124032471929627,0.0,0.0
0x055f6af93f25e2fadcd2dd3e6bfe6cffb1bd4f83,1000,2,0,0,0,56310689338990.65,0.0,0.0,8,0.0,0.0,0.0
0x0560f3ac84eecbcc480af7ebe93313da8f7ea414,1000,72,57,68,0,5.040820465566931e+16,3.201610583314666e+16,2.334242829982954e+16,88,0.6351368006824236,0.729083931115159,0.0
0x0561141d896f112dddd1b23ffb86574a1a20d634,1000,2,0,0,0,2133619533749.5933,0.0,0.0,8,0.0,0.0,0.0
0x05615d12837d86fef13a82ba9667bdf7945ab86e,737,1,0,0,0,1.0978189022707157,0.0,0.0,1,0.0,0.0,0.0
0x05630e6507c8cd2cffad16a4ad1e91d5cdc4d020,737,1,0,0,0,1.1057639047866372,0.0,0.0,1,0.0,0.0,0.0
0x0563fcc76d4a53c1eeb2ba05655035c0ed04e152,1000,4,2,0,0,163669692792110.12,30.12337805140456,0.0,66,1.8404982338218518e-13,0.0,0.0
0x0564172c94b328dbc7e138a4e6d7214351badec3,1000,2,0,0,0,2607079459545728.5,0.0,0.0,38,0.0,0.0,0.0
0x0564a1ad815472f0cb047f6b1b6f6003a25fe75d,1000,1,1,0,0,15854237614.713926,0.0022509558575093108,0.0,1,1.4197818350333516e-13,0.0,0.0
0x0564b84258949c6180e6ebf4c5a8c9d3b29b444b,858,2,0,0,0,2.1901122540111655,0.0,0.0,5,0.0,0.0,0.0
0x0564ecd1b6a8e3475f66e3f879ac5f26e8a56bef,1000,1,0,0,0,15854237614.713926,0.0,0.0,1,0.0,0.0,0.0
0x0564ef02d9a6c0cd54ea09a05d1075defdb44a20,1000,2,0,0,0,47759090348829.13,0.0,0.0,21,0.0,0.0,0.0
0x05650a088669d09a70c1fbc3cea48a9ceaf33f0e,1000,1,1,0,0,357599379607.6686,0.16028949426636221,0.0,1,4.4823761842588117e-13,0.0,0.0
0x05650c164aa6b7f73819f2df6d0dca58494f9619,1000,1,0,0,0,1008692583980.7933,0.0,0.0,1,0.0,0.0,0.0
0x05652f73f092d02985a3acf758e2841056fada7d,1000,1,0,0,0,218115833242.1784,0.0,0.0,1,0.0,0.0,0.0
0x0565547f1f76a5453ff27730f390689479637cb8,1000,1,0,0,0,1158216299357.4678,0.0,0.0,1,0.0,0.0,0.0
0x0565c6ee1a948d902c45b4c4639a3c7db445a259,800,0,0,0,0,0.0,0.0,0.0,14,0.0,0.0,0.0
0x05679df1e0f5719dabb8cbbfd46d9513c93907d0,1000,26,1,0,0,1.3530454127544062e+17,3794965452822778.0,0.0,84,0.02804758374737278,0.0,0.0
0x0567d99a4420b8da0fd91c5ecba78955c04974f0,1000,90,1,2,0,418667800346532.0,279.7281483410558,280.8886902025465,80,6.681386724976789e-13,1.000571876608881,0.0
0x05682a10a7ff570e61ffc585042f3730f726c456,1000,7,1,0,0,64933773574636.24,0.5527506015777915,0.0,45,8.51252855253268e-15,0.0,0.0
0x05683c2ca8cda1688438c5c75568ee0e2f6e750d,1000,13,0,0,0,6835232381437791.0,0.0,0.0,63,0.0,0.0,0.0
0x0568c540bc2382dffe1527046a2857c111840fd2,1000,3,0,0,0,3218546610805.212,0.0,0.0,2,0.0,0.0,0.0
0x0569edc117504fa0a7fb925d63fc0f5d2de5fca2,800,0,0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.0
0x056a2909f81c63a6b18798c335a3f593402489c5,1000,8,2,1,0,1162926149950711.8,48169481207083.31,48422206406194.86,50,0.041420928757277355,1.0052465833714102,0.0
0x056a560537b780be6a4c35079cedb77822c58d82,1000,46,17,17,0,1.0342302633761452e+16,792373686145163.1,151816.23997897955,97,0.0766148230432298,1.915967713637156e-10,0.0
0x056ac604d80cf08a97d6d17a6d637e02a8103ef2,1000,70,0,0,0,260606268.4201677,0.0,0.0,22,0.0,0.0,0.0
0x056aedee9d9817627996c2e76fb08b3e180b8184,1000,1,2,2,0,9.98343097543043,14.01903600807417,13.982414290895417,86,1.2763803987510176,0.9309794772033657,0.0
0x056aeeaf2edcc549796287d271aad19fa44e6203,1000,1,0,0,0,1052586183679.2858,0.0,0.0,1,0.0,0.0,0.0
0x056b1e5ba8dbdc1ccb9f51c14551e7fe97f1e3a1,855,2,0,0,0,2.0195541277483615,0.0,0.0,7,0.0,0.0,0.0
0x056c440156eae478b7532a79788a69ddcea63a19,1000,1,0,0,0,183150557586.47812,0.0,0.0,1,0.0,0.0,0.0
0x056d7935d510c740785624591be14745aec5e704,1000,1,0,0,0,162110972321.39508,0.0,0.0,1,0.0,0.0,0.0
0x056daa8c2878e9172dcf2d7054b075acce22d515,1000,1,1,0,0,559590718823.6858,55959071882.36858,0.0,1,0.0999999999998213,0.0,0.0
0x056e5648032e696461424fefbefd5660acc56d9b,1000,1,1,1,0,1412621717747863.0,564389686731218.8,564389686731218.8,1,0.39953349126687826,0.9999999999999982,0.0
0x056eef32237b76e52da3b4268b0a77bd1c37404a,1000,2,2,1,0,66553916099096.91,25.479172762193173,11.948928889102334,53,3.828350644950031e-13,0.45125763544104947,0.0
0x056ef71e202603e3aad84d42aed3632e995eac70,1000,1,1,0,0,16617307853.262938,4802690131.000849,0.0,1,0.28901734102306986,0.0,0.0
0x056f38256f23c1e0bf991b9eeefdfdf3eb64a6ce,1000,1,0,0,0,71833985580.00003,0.0,0.0,1,0.0,0.0,0.0
0x05702d661c46a12e318cd412e2f164b3c35450f4,1000,1,0,0,0,227574904378.6924,0.0,0.0,1,0.0,0.0,0.0
0x05717e961ce740ee2692a15a0f58f34825e8bb1f,1000,1,0,0,0,89731575319800.08,0.0,0.0,1,0.0,0.0,0.0
0x0571b1369eef3221ea6769d93d48bf49d821ab86,736,1,0,0,0,1.0670242391386422,0.0,0.0,1,0.0,0.0,0.0
0x0571c2fc7b5024f1efbf51f529e45625e63b2ccf,1000,1,1,0,0,1119181437.6473718,7.30433600465964e-05,0.0,1,6.52649852153335e-14,0.0,0.0
0x0572826741f58b2ffabc6fe2b196ea77993442d8,1000,3,5,2,0,1495762.7834673447,450190.64160021883,479258.13179594977,22,0.3009770971701344,1.0645647042499795,0.0
0x0572bb5ba631fad81c3d911cdffdabdbeee2735b,1000,3,0,0,0,38718264106.61824,0.0,0.0,6,0.0,0.0,0.0
0x057313f0809f338763ddfc005e43ca7d9fac0a10,1000,1,1,1,0,8167400456674665.0,806364075065497.2,806364075065497.2,1,0.0987295871364444,0.9999999999999988,0.0
0x05738aa4019e4bd797c4670fe66641ceaf88b2fa,1000,13,6,2,0,2121570625329956.5,300504658747610.1,174249881268467.3,94,0.14164254310453328,0.5798575036895415,0.0
0x0573c1458426e6c0baf682596a88b1ecfd1e5b24,1000,1,0,0,0,1016185036213.3314,0.0,0.0,1,0.0,0.0,0.0
0x05747b9294fdb5d9e4fb24250807142c82311c32,1000,1,0,0,0,1564711262023.1445,0.0,0.0,1,0.0,0.0,0.0
0x0574d93609ad75fa73eea91576a274873d8c3079,1000,1,0,0,0,9173.712635491893,0.0,0.0,1,0.0,0.0,0.0
0x057536f8e7ae97f17aa5fd21bd7942a7fe152241,1000,1,0,0,0,796912914053.713,0.0,0.0,73,0.0,0.0,0.0
0x0575d52465bf30e9c0bfc3fd7256e4743a2f11fd,1000,57,24,4,0,6.203841226574542e+16,2546157355771093.5,3063.8610515712735,83,0.04104162667581609,1.2033274552441769e-12,0.0
0x057639a8a802d8f5ce025dd6dc149ba1d17d234f,1000,5,1,1,0,223884991604896.16,25134258950393.52,25125218478972.68,16,0.11226415299311088,0.999640312792206,0.0
0x05773554ce76136914c2623ff5a6cbf9060c9d4d,1000,2,0,0,0,18019164958548.297,0.0,0.0,2,0.0,0.0,0.0
0x0577ba0a9145afa894becc8f2387711fd48a6e04,1000,15,6,12,0,1.1298883428104338e+16,4400.97715924511,4406.737263156968,81,3.8950549293201086e-13,1.0010813558861524,0.0
0x0577d10320eaecd294b5d92ea3c4f09fddcf9943,1000,1,0,0,0,1020619756576.0021,0.0,0.0,1,0.0,0.0,0.0
0x05783f328f8d64bc7f230911a6605165a2300360,932,1,0,0,0,102.68236466110031,0.0,0.0,1,0.0,0.0,0.0
0x057880e32656dee0cacd1188cc231e13a80dac65,1000,1,0,0,0,12790934612683.428,0.0,0.0,1,0.0,0.0,0.0
0x057abc564ba0e32611387cc3964d2c465c2018db,1000,1,0,0,0,100.06315529861902,0.0,0.0,44,0.0,0.0,0.0
0x057bcaf22fe3994333bea7d27009ff27b95fb12f,1000,8,2,0,0,2149338701223573.5,736.288800296503,0.0,135,3.425652736245567e-13,0.0,0.0
0x057c1c29f1e071c8a4f92baf4255e8b76e5f8eed,1000,8,7,9,0,1.612085092550627e+16,22763.7175894896,22940.494209414508,80,1.4120667509847783e-12,1.0077214496175462,0.0
0x057cbdf52f285319235983ef77ad96dfc9ce9620,1000,28,6,3,0,2.891658997605323e+16,794287352727066.9,14083.50345129673,84,0.027468223375745275,1.773099294977203e-11,0.0
0x057d1a2b6ee1c3f1e478adb3059fd1541900e26f,1000,4,3,2,0,1353901403176727.0,498905175280579.25,494602409813075.56,1,0.3684944665172608,0.9913755846186906,0.0
0x057d7248fcf362236e61b505868be9678b609538,734,1,0,0,0,0.9887981759464893,0.0,0.0,1,0.0,0.0,0.0
0x057e26424db996ccf850a5e4d52d0c2457587d7a,1000,11,8,1,1,2.609022961044714e+16,8251.66141589047,501.0071580889691,126,3.162740052155889e-13,0.06070855604523913,0.1111111111111111
0x057f4e2ed5cddbbe33cd90e821d28c8b3ff29796,1000,1,0,0,0,258947637600000.38,0.0,0.0,1,0.0,0.0,0.0
0x057fe25001337cdfd44a7917fb999290f93e35f4,0,1,1,0,0,12.001124115053114,1119181437647.3716,0.0,2,86083436150.84389,0.0,0.0
0x058029f046ce0868cd7045343d3f831feae523b5,1000,1,1,0,0,21994998718.161392,3792241158.303688,0.0,1,0.1724137930956095,0.0,0.0
0x05804c97ed9afda7533ec39f942dc2ba2d02031b,735,1,0,0,0,1.005734292265249,0.0,0.0,1,0.0,0.0,0.0
0x05805ef5b428b765d10916c6e65362cb141d7b35,1000,2,0,0,0,1162145454746.6753,0.0,0.0,4,0.0,0.0,0.0
0x05808c037e9f759096cf77a7f1f50a9f01dd5c56,1000,49,17,18,0,1.4914714766136328e+16,7834445447254881.0,3701706080306205.5,31,0.5252829551285078,0.4724911425100611,0.0
0x05810cd51a819eb4cdfa4bdba27a90feec167926,1000,22,9,6,0,4096265297435656.5,640060503989484.9,1681.1683788481068,46,0.15625465088654666,2.6265772819435253e-12,0.0
0x0581aa730b3b1de111680591745d2a4c2ef3e064,1000,2,0,0,0,10103472326702.852,0.0,0.0,4,0.0,0.0,0.0
0x0581da9ef60831bc65eccb0f335ec0daa80b4797,700,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
0x058228160fb88d755acc37e8dd0099a2a889b941,700,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
0x0582a627a632dbf689786b1e537d22062706baa1,1000,5,2,3,0,451330053056959.2,120217882428338.44,120551676301299.17,5,0.26636356611769063,1.0027765742185544,0.0
0x0582d6feae3fb27cb31826ea30a45f0e5b86ce7e,1000,1,1,0,0,32562858606.060387,4994815496.772844,0.0,1,0.15338995746798015,0.0,0.0
0x0583035204b3053085f8a5dd580f566bee4a89b8,737,1,0,0,0,1.1161569496554564,0.0,0.0,1,0.0,0.0,0.0
0x05834fc3038acb6434e5930f351947af0d6431a0,859,2,0,0,0,2.259609878203448,0.0,0.0,5,0.0,0.0,0.0
0x05836bb87ccfe6f364b7ec7f821bf6431ff4270f,737,1,0,0,0,1.1061863749403542,0.0,0.0,1,0.0,0.0,0.0
0x058440976f25ab70e3ed83980138806263e56994,1000,2,1,0,0,111918143780.52899,27126675976.170334,0.0,22,0.24237960941456688,0.0,0.0
0x058476edacb23e9507cff379e7dd8cf4dee4d2db,1000,7,4,3,0,6.967195708940062e+16,161079.6074071714,161142.34115406024,48,2.3119719057192505e-12,1.0003832475422245,0.0
0x058494fd3ad045bf0b7af25733555c64e742852f,1000,3,0,0,0,1343187077547.3286,0.0,0.0,29,0.0,0.0,0.0
0x0585a7671569aab97fe798ed25b3a03a148f9179,719,1,0,0,0,0.4586387003484191,0.0,0.0,1,0.0,0.0,0.0
0x058607160117c0a9c2af83cce266a9541ff341fe,856,2,0,0,0,2.0369591775018914,0.0,0.0,7,0.0,0.0,0.0
0x05861850bdb054b967c9405c4d8baef2e047473a,1000,28,21,11,0,1.6892406002174844e+16,2006549272244158.8,2018045159469130.5,74,0.1187841016836691,1.0057291826241144,0.0
0x0587a761fac209de0d9bb6e186fa21523582d028,735,1,0,0,0,1.0054008533587215,0.0,0.0,1,0.0,0.0,0.0
0x05880d8210711050cd379851161297a0559fa8f3,800,0,0,0,0,0.0,0.0,0.0,4,0.0,0.0,0.0
0x0588fc09cfb90f057eb8bd46344ab483b7c42dd1,1000,4,5,7,0,5438774713371411.0,1905976540466387.8,1899286746173040.8,53,0.35044226703865483,0.9964900962045886,0.0
0x058996b42aeff3012d868ee5e116e8616ccd8f85,1000,2,0,0,0,2078099466513.3657,0.0,0.0,13,0.0,0.0,0.0
0x0589a45d8e905150cb4f229cd30c54ef1202a84c,759,2,0,0,0,2.22908587114404,0.0,0.0,1,0.0,0.0,0.0
0x058acc4702748c7eddf2bf77831a0300f68a8660,737,1,0,0,0,1.1084429069598207,0.0,0.0,1,0.0,0.0,0.0
0x058ae85d9747b3003366b375b4643d51c9100d0c,1000,57,40,24,0,2.975297756457428e+17,2.6142654782071405e+17,2.2939137144795418e+17,55,0.8786567571374253,0.877460125454705,0.0
0x058aebff10cdc3057570cfc360ab9754da0d1241,1000,10,4,4,0,1854016435080359.5,800650238266297.2,806054793365446.5,6,0.43184635428088525,1.006750207320054,0.0
0x058b0479324ccba9a002ab761bf74ed6ff361525,1000,5,2,3,0,625922.4909036842,499446.03687452927,500836.7256590337,45,0.7979346423848838,1.0027824547587687,0.0
0x058b0a724821bb506ebd683915829ff9db65542b,1000,1,1,1,0,1666689778790402.2,617164800000000.9,617164800000000.9,1,0.37029374503508805,0.9999999999999983,0.0
0x058b0e59b6dd493ec3a7fd35de80c2f0a761d994,701,1,0,0,0,0.01286942871618047,0.0,0.0,1,0.0,0.0,0.0
0x058b10cbe1872ad139b00326686ee8ccef274c58,1000,257,100,27,0,4.168231289425791e+19,3.0909794599751045e+19,4.8097803060625e+18,42,0.7415566088706447,0.15560699669292655,0.0
0x058b6e3812f85da4468cf55d98361436bc8e34f6,1000,3,2,2,0,118304899823918.44,53.53442734338675,53.67088904527401,3,4.5251234245635965e-13,0.9841652632991761,0.0
0x058b7ae6b79a769d365eb52883369b6fda899ec5,1000,9,7,10,0,220917602978558.22,4832.934739738959,4843.231690673218,7,2.1876639410251122e-11,1.0019232677797303,0.0
0x058bea196cb4c1ef5019b0ae902fe3ed1021136c,1000,8,0,0,0,659299769821840.1,0.0,0.0,89,0.0,0.0,0.0
0x058dc0637fb47ad027cfe61c41f51bc8dd62ab74,1000,1,0,0,0,992505362.3945881,0.0,0.0,1,0.0,0.0,0.0
0x058e6cf8872e54f8196b0dfb354344906a0798a6,1000,2,1,1,0,186548699509682.56,50.08318840000007,50.1276732362476,26,2.6847246071206357e-13,0.9812949192546395,0.0
0x0591a3e49be38e32391eec94b054e0e38857fc78,1000,1,0,0,0,235232801843.4882,0.0,0.0,1,0.0,0.0,0.0
0x05924fea07959afc5ab178eb9de5403850299214,1000,8,6,1,0,2919934898277378.0,1435154674199367.5,555709802695689.1,1,0.4915022848783511,0.3872124814739593,0.0
0x05928b30cdadf923980ad00655f89349d08751fd,1000,14,5,3,0,6829560601974430.0,9185793668827.836,4601.340628646079,48,0.001345005074875859,5.009192231543709e-10,0.0
0x05941c397545b80cc196fe139b989ab1be63197c,1000,3,2,5,0,1.8129183362458556e+16,9411905085751848.0,9400255926689660.0,3,0.5191576971548414,0.9987622953104549,0.0
0x05944805b5175cc70253ae77dbe63e3702dd82ce,1000,5,0,0,0,149559790420670.62,0.0,0.0,12,0.0,0.0,0.0
0x0595088cc2e0fca96cd7815633d0ff2cd3e7bbc7,1000,1,1,1,0,63853813970820.16,47.82785940618348,47.82785940618348,1,7.490211849841741e-13,0.9795198886012734,0.0
0x0595228bced10a0b0f0654331c68a47f1952560f,1000,3,0,0,0,3242653671360.3105,0.0,0.0,2,0.0,0.0,0.0
0x0595be8ecbaaed83317629be7842884fdfd72b5a,701,1,0,0,0,0.011796385668200005,0.0,0.0,1,0.0,0.0,0.0
0x0595dae9e1f07787c2595a87f267ab3b6c27ce7f,700,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
0x0596ba515818c72366468b40a93e38f8e44a4e2d,744,1,0,0,0,1.4034023446197885,0.0,0.0,1,0.0,0.0,0.0
0x0596fa0d5905a2ff0d1d48e5a3ccaa965e04456b,1000,18,3,1,0,221575797941534.8,37714076851734.12,503.1915833653839,75,0.17020846681858826,1.3342274963896763e-11,0.0
0x05976ae3ab8e6b3b01039f616670d3dd18b440a8,1000,27,21,11,0,1.0692138908949096e+17,10727244629763.143,33802.0715543673,66,0.0001003283320681951,3.151048822041313e-09,0.0
0x05986ff3f0e4c621ba6484762f2d734201c33b54,1000,5,1,2,0,203634252939733.28,64.33210199823364,64.47846171351765,69,3.1591984683084125e-13,0.9869338310171151,0.0
0x0598b27a62dfed32267c65f71d212636828a5599,1000,10,9,7,0,5.6506341048682374e+17,9.213450653131554e+16,9.309589719723618e+16,53,0.16305162362563547,1.0104346428077289,0.0
0x0598d15a97428f9b39b1e463b84142f8cf5f1028,1000,2,0,0,0,1113608725270.269,0.0,0.0,5,0.0,0.0,0.0
0x059949cb13386014e50039c5750b5f160b0d2778,1000,149,50,67,0,1.4534998210434755e+17,1.2116803579103086e+16,1.1814888030588592e+16,61,0.08336295198443414,0.9750829047823152,0.0
0x05995bc5736707208ebdb18bc5be812668b525b2,800,0,0,0,0,0.0,0.0,0.0,55,0.0,0.0,0.0
0x0599da9dc8adf0baa33b49aba6e560a9486e61c3,1000,1,0,0,0,175025698953.96985,0.0,0.0,1,0.0,0.0,0.0
0x059a31c502a18b453acb1da46fcccc3d42509758,1000,1,0,0,0,68603123796322.055,0.0,0.0,24,0.0,0.0,0.0
0x059ada41ed6f1b53a6e4328b2f561a43d69ddc08,1000,1,0,0,0,1357956673729.1826,0.0,0.0,1,0.0,0.0,0.0
0x059b254553bb97ca61a99c2bbdbefb594aa94365,1000,2,3,2,0,11302775100119.223,1369771636944.6296,239494126932.86304,21,0.12118896685204857,0.17484237552684068,0.0
0x059c258fd2f2d2883ae98da6c30cf609bfd6fc87,1000,2,0,0,0,69105708839519.43,0.0,0.0,7,0.0,0.0,0.0
0x059c7e54771374cf7bcb433443be573e45fe07a6,1000,1,0,0,0,12403611674.34829,0.0,0.0,1,0.0,0.0,0.0
0x059cb401dd05cd9abfe746ba3f695b41e2046914,737,1,0,0,0,1.1110320555784878,0.0,0.0,1,0.0,0.0,0.0
0x059df01c9ce8a32c9a278fa65306cc4ac1e77268,1000,2,0,0,0,1999730684597.6316,0.0,0.0,1,0.0,0.0,0.0
0x059e3b842d48b5c37179903d12684b1a1ad2b1a7,737,1,0,0,0,1.1163510469420945,0.0,0.0,1,0.0,0.0,0.0
0x059e51c98c0a5b89624e8c1937a001dbeaceda8c,1000,2,2,1,0,4426273884007381.0,2206882016134416.5,5935.013708806847,14,0.4985868642489851,2.6893207998507498e-12,0.0
0x059ecc2543ebee56fd21209a229969286840ce3a,0,0,1,3,0,0.0,31139411533.50268,62442583830.00728,1,31139411533.50268,2.005258954904156,0.0
0x059f81468793528b6ab5d33b79c6f77274f9a6dd,1000,1,0,0,0,9784.711582803497,0.0,0.0,1,0.0,0.0,0.0
0x05a03c1a64d75016a870f5abde6c85539cd38ec8,1000,26,10,7,0,1.3626742365994532e+16,7447.595788913679,4326.202006055854,104,5.465426430530541e-13,0.5808077292225838,0.0
0x05a082d4a4ae72304cb0518eaf460fa474f00620,1000,54,15,6,0,1205665316285853.8,496750800002712.5,491527936486768.7,59,0.412013842724606,0.9894859484556113,0.0
0x05a08ee67f851cf618de3922d2c9da56fd7838b8,1000,1,2,1,0,976.0065917738209,720.2807585343493,16.380642485110265,16,0.737232240395258,0.022710494202557014,0.0
0x05a09bd0798c0320678f760890731fbeac9b0b62,1000,11,9,0,0,894204108912112.2,367705853153095.56,0.0,19,0.4112102030043741,0.0,0.0
0x05a0d58fe46c6f113ca23d43e73787d25c769017,701,1,0,0,0,0.013666021448158818,0.0,0.0,1,0.0,0.0,0.0
0x05a0fe42815aafbedf44e623d639ca097f29701e,1000,8,0,0,0,107529572331856.34,0.0,0.0,42,0.0,0.0,0.0
0x05a120746daac8c26b234a7387ec17ba6df9079f,1000,3,2,0,1,239010950462866.62,128.37890488443912,0.0,23,5.371256197083066e-13,0.0,0.3333333333333333
0x05a1426afaf2fd88fff3f6de78c0544462dba3e9,1000,4,0,0,0,95364156695813.81,0.0,0.0,23,0.0,0.0,0.0
0x05a19e0c1ed3da29eb0cc4f2e79dbef594bfbbc7,1000,1,0,0,0,159134868536.60547,0.0,0.0,1,0.0,0.0,0.0
0x05a20d98ca4196687b9dc5305e1f4841d4cecc7a,837,2,0,0,0,1.1101524094190016,0.0,0.0,6,0.0,0.0,0.0
0x05a28038dbc46d2f7c9e819d0ef6380499bf54d5,0,0,1,2,0,0.0,1601.08122535967,3201.3063597899236,1,1601.08122535967,1.9982172620937024,0.0
0x05a2b91edda4d53f8546fa29eff0b9a6a61bac38,1000,2,0,0,0,3267933571654.7056,0.0,0.0,1,0.0,0.0,0.0
0x05a344b63615ff8e48d70e067738920a84cb2fec,1000,2,0,0,0,6241040926926.904,0.0,0.0,1,0.0,0.0,0.0
0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,1000,1,2,3,0,9.96458644245001e+16,3.985834576983917e+16,4.624043458516012e+16,14,0.4000000000003927,1.1601192596444954,0.0
0x05a46cd17bdabb0b230832b93b3f9d72bff942ea,707,1,0,0,0,0.14975867004210117,0.0,0.0,1,0.0,0.0,0.0
